Key,Id,Shared Comments,English(en),English(en) Comments,Polish(pl),Polish(pl) Comments
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Links/WizardPageContent/YoutubeOpenAIHelp/Text (TMP),407417693958144,,MainUI_00148,,"Poradnik YouTube
<color=""blue"">https://youtu.be/d2SLi7hYUY0</color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Account/WizardPageContent/Title,409476031868928,,MainUI_00149,,OpenAI - Utwórz ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Account/WizardPageContent/Description,409573037731840,,MainUI_00150,,Naciśnij 'Sign Up' lub 'Log In' jeśli już posiadasz konto,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Api/WizardPageContent/Title,409848716750848,,MainUI_00151,,OpenAI - Stwórz klucz API,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Api/WizardPageContent/Description,409891020500992,,MainUI_00152,,Kliknij zakładkę 'API Keys' i stwórz nowy klucz,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Billing/WizardPageContent/Title,410233057603584,,MainUI_00153,,OpenAI - Ustaw płatności,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Billing/WizardPageContent/Description,410699007029248,,MainUI_00154,,"Zanim będziesz mógł korzystać z API, potrzebujesz posiadać przynajmniej minimalną wartość na swoim koncie. Wybierz 'Settings' i 'Billing', ustaw płatność i zasil konto dowolną wartością.",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Test/WizardPageContent/Title,411027244871680,,MainUI_00155,,OpenAI - Wklej klucz API i przetestuj,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Test/WizardPageContent/Description,411364269780992,,MainUI_00156,,Wklej klucz OpenAI do rubryki poniżej i naciśnij 'TEST' by sprawdzić czy wszystko jest w porządku. ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Test/WizardPageContent/OpenAI API Key/Text (TMP),411536831836160,,MainUI_00157,,Klucz API OpenAI: ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Test/WizardPageContent/OpenAI API Key/OpenAiInputField/Text Area/Placeholder,411606339842048,,MainUI_00158,,Klucz OpenAI...,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/OpenAi_Test/WizardPageContent/OpenAiResultTitle,411714066345984,,MainUI_00159,,Wynik:,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Links/WizardPageContent/Description,411862578262016,,MainUI_00160,,"Tutaj możesz znaleźć pomocne linki które mogą pomóc podczas konfiguracji. Link AIHorde jest potrzebny do rejestracji, a link YouTube może pomóc w przypadku trudności.

Otwórz oba z nich i kontynuuj do kolejnego kroku.",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Links/WizardPageContent/Title,412155118383104,,MainUI_00161,,Linki AIHorde,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Links/WizardPageContent/HordeAISite/Text (TMP),412252308795392,,MainUI_00162,,"Strona AIHorde
<color=""blue"">https://stablehorde.net/register</color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Links/WizardPageContent/YoutubeOpenAIHelp/Text (TMP),412291353571328,,MainUI_00163,,"Poradnik YouTube
<color=""blue"">https://youtu.be/TcCtWsd0Xec</color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Account/WizardPageContent/Title,421152219230208,,MainUI_00164,,HordeAI - Utworzenie Konta,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Account/WizardPageContent/Description,421190240595968,,MainUI_00165,,Zarejestruj nowe konto,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Api/WizardPageContent/Title,421291570786304,,MainUI_00166,,AIHorde - Utwórz klucz API,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Api/WizardPageContent/Description,421332268118016,,MainUI_00167,,Skopiuj wygenerowany klucz API do schowka,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Test/WizardPageContent/Title,421527512969216,,MainUI_00168,,AIHorde - Wklej klucz API i przetestuj,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Test/WizardPageContent/Description,421643300925440,,MainUI_00169,,Wklej klucz AIHorde do rubryki poniżej i naciśnij 'TEST' by sprawdzić czy wszystko jest w porządku. ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Test/WizardPageContent/HordeResultTitle,421763736170496,,MainUI_00170,,Wynik:,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Test/WizardPageContent/HordeAI API Key/HordeAiInputField/Text Area/Placeholder,421813367369728,,MainUI_00171,,Klucz AIHorde...,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/HordeAi_Test/WizardPageContent/HordeAI API Key/Text (TMP),421859991252992,,MainUI_00172,,Klucz API AIHorde: ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/VoiceApi/WizardPageContent/Title,422674013384704,,MainUI_00173,,API Głosu,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/VoiceApi/WizardPageContent/Description,425571413422080,,MainUI_00174,,"W następnym kroku musisz zdecydować w jaki sposób <color=""orange"">Unity-Chan</color> będzie się z tobą komunikować; poprzez wysyłanie tekstowej wiadomości czy mówiąc dzięki dodatkowemu API głosu",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/VoiceApi/WizardPageContent/NoVoiceApiBtn/Text (TMP),425671338520576,,MainUI_00175,,"Tylko Tekst
Darmowe, najszybsze, najmniejsza imersja",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/VoiceApi/WizardPageContent/GoogleCloudApiBtn/Text (TMP),426102303256576,,MainUI_00176,,"Google Cloud API
Tanie, szybkie, mało modyfikacji",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/VoiceApi/WizardPageContent/ElevenLabsApiBn/Text (TMP),426250383159296,,MainUI_00177,,"ElevenLabs API
<size=9>Kosztowne (z darmowymi tokenami każdego miesiąca),
wolniejsze, wysoka jakość</size>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Links/WizardPageContent/Title,426533398016000,,MainUI_00178,,Google API - Linki,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Links/WizardPageContent/Description,431815670919168,,MainUI_00179,,"Tutaj możesz znaleźć pomocne linki które mogą pomóc podczas konfiguracji. Link Google Cloud jest potrzebny do rejestracji, a link YouTube może pomóc w przypadku trudności.

Otwórz oba z nich i kontynuuj do kolejnego kroku.",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_Links/WizardPageContent/Description,432134375108608,,MainUI_00180,,"Tutaj możesz znaleźć pomocne linki które mogą pomóc podczas konfiguracji. Link ElevenLabs jest potrzebny do rejestracji, a link YouTube może pomóc w przypadku trudności.

Otwórz oba z nich i kontynuuj do kolejnego kroku.",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Links/WizardPageContent/GoogleCloudApiBtn/Text (TMP),432276696231936,,MainUI_00181,,"Strona Google Cloud API
<color=""blue"">https://console.cloud.google.com</color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Links/WizardPageContent/YoutubeOpenAIHelp/Text (TMP),432328856596480,,MainUI_00182,,"Poradnik YouTube
<color=""blue"">https://youtu.be/Xz1uWmk2wZg</color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Account/WizardPageContent/Title,434849050292224,,MainUI_00183,,Google Cloud - Utwórz Konto,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Account/WizardPageContent/Description,434925407596544,,MainUI_00184,,Stwórz nowe konto Google lub zaloguj się do już istniejącego,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Project/WizardPageContent/Title,435086720528384,,MainUI_00185,,Google Cloud -  Utwórz Projekt,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Project/WizardPageContent/Description,435148125138944,,MainUI_00186,,Musisz założyć nowy projekt. Naciśnij na przycisk pokazany na animacji. Możesz nazwać projekt jakkolwiek chcesz!,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Payments/WizardPageContent/Title,435608097681408,,MainUI_00187,,Google Cloud - Ustaw płatności,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Payments/WizardPageContent/Description,435665530286080,,MainUI_00188,,"W tym kroku może być wymagane ustawienie płatności, wypełnij potrzebne dane osobowe i płatnicze. 

Jeśli nie było takiego zapytania, kontynuuj.",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Api/WizardPageContent/Title,435951527292928,,MainUI_00189,,Google Cloud - Klucz API,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Api/WizardPageContent/Description,435984477745152,,MainUI_00190,,"Dodaj 'text-to-speech' to projektu, następnie nadaj klucz do usługi.

Skopiuj klucz API do schowka.",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Test/WizardPageContent/Description,436416478474240,,MainUI_00191,,Wklej klucz Google API do rubryki poniżej i naciśnij 'TEST' by sprawdzić czy wszystko jest w porządku. ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Test/WizardPageContent/GoogleCloud API Key/Text (TMP),436535298912256,,MainUI_00192,,Klucz API Google Cloud: ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Test/WizardPageContent/GoogleCloud API Key/GoogleCloudInputField/Text Area/Placeholder,436606337839104,,MainUI_00193,,Klucz Google Cloud...,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/GoogleApi_Test/WizardPageContent/GoogleResultTitle,436699342336000,,MainUI_00194,,Wynik:,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_Test/WizardPageContent/Description,441529175666688,,MainUI_00195,,Wklej klucz ElevenLabs API do rubryki poniżej i naciśnij 'TEST' by sprawdzić czy wszystko jest w porządku. ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_Test/WizardPageContent/ElevenLabsResultTitle,441611497271296,,MainUI_00196,,Wynik:,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_Test/WizardPageContent/ElevenLabs API Key/Text (TMP),441670930558976,,MainUI_00197,,Klucz API ElevenLabs: ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_Links/WizardPageContent/Title,441825239003136,,MainUI_00198,,ElevenLabs  - Linki,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_Links/WizardPageContent/ElevenLabsApiBtn/Text (TMP),441952922005504,,MainUI_00199,,"Strona ElevenLabs
<color=""blue"">https://elevenlabs.io/</color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_Links/WizardPageContent/YoutubeOpenAIHelp/Text (TMP),442092525219840,,MainUI_00200,,"Poradnik YouTube
<color=""blue"">https://youtu.be/5BdF-SWhTdA</color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_Account/WizardPageContent/Title,442203745579008,,MainUI_00201,,ElevenLabs - Utwórz Konto,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_Account/WizardPageContent/Description,442265720614912,,MainUI_00202,,Utwórz nowe konto ElevenLabs lub zaloguj się na istniejące,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_Api/WizardPageContent/Title,442432263843840,,MainUI_00203,,ElevenLabs - API,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_Api/WizardPageContent/Description,442509120270336,,MainUI_00204,,"Naciśnij na swój profil by wyświetlić swój klucz API.
Będziesz go potrzebować później.",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_VoiceSelect/WizardPageContent/Title,442790537097216,,MainUI_00205,,ElevenLabs - Wybór Głosu,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_VoiceSelect/WizardPageContent/Description,443992935002112,,MainUI_00206,,Możesz przejrzeć dostępne gotowe głosy. Wybierz ten który Ci odpowiada i dodaj go do 'lab'.,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_VoiceKey/WizardPageContent/Title,444205527494656,,MainUI_00207,,ElevenLabs - Voice ID,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Elevenapi_VoiceKey/WizardPageContent/Description,444432175099904,,MainUI_00208,,"Przejdź do 'lab' i wyświetl VoiceID wybranego głosu, będziesz go potrzebować w kolejnym kroku.",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Summary/WizardPageContent/Title,444713403183104,,MainUI_00209,,Podsumowanie,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Summary/WizardPageContent/TextApiTitle,444743010775040,,MainUI_00210,,API Tekstu:,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Summary/WizardPageContent/TextApiResultTitle,444801852665856,,MainUI_00211,,Wynik API Tekstu: ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Summary/WizardPageContent/VoiceApiTitle,444848786927616,,MainUI_00212,,API Głosu:,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Summary/WizardPageContent/VoiceApiResultTitle,444912582291456,,MainUI_00213,,Wynik API Głosu: ,
PhoneUI/PhoneUI/OutLayer/Screen/ShopGroup/ShopCategoryView/Title,660032684060672,,MainUI_00214,,Sklep,
PhoneUI/PhoneUI/OutLayer/Screen/ShopGroup/ShopCategoryView/Scroll View/Viewport/Content/ShopTabs/GeneralCategory/Text (TMP),660160576778240,,MainUI_00215,,Ogólne,
PhoneUI/PhoneUI/OutLayer/Screen/ShopGroup/ShopCategoryView/Scroll View/Viewport/Content/ShopTabs/VirusOffenseCategory/Text (TMP),660274829619200,,MainUI_00216,,Virus Offense,
PhoneUI/PhoneUI/OutLayer/Screen/ShopGroup/ShopGeneral/Title,660394493112320,,MainUI_00217,,Skórki i Motywy,
PhoneUI/PhoneUI/OutLayer/Screen/ShopGroup/ShopVirusOffense/Title,660633857847296,,MainUI_00218,,Ulepszenia w Virus Offense,
PhoneUI/PhoneUI/OutLayer/Screen/ShopGroup/ShopDetails/Button/Text (TMP),662634113036288,,MainUI_00219,,Kup,
PhoneUI/PhoneUI/OutLayer/Screen/UserTextColorPick/Title,666432449572864,,MainUI_00220,,Kolor Tekstu Użytkownika,
PhoneUI/PhoneUI/OutLayer/Screen/UnityChanTextColorPick/Title,666667678724096,,MainUI_00221,,Kolor Tekstu Unity-chan,
PhoneUI/PhoneUI/OutLayer/Screen/CommandPrompt/Title,666876525703168,,MainUI_00222,,Unity-Chan chce użyć komendy,
PhoneUI/PhoneUI/OutLayer/Screen/CommandPrompt/Warning,667066808692736,,MainUI_00223,,"Miej na uwadze że komendy mogą zaszkodzić komputerowi. Jeśli nie jesteś pewien co komenda robi, <b>nie</b> zezwalaj na jej użycie!",
PhoneUI/PhoneUI/OutLayer/Screen/CommandPrompt/Continue,667363585060864,,MainUI_00224,,Kontynuować z komendą?,
PhoneUI/PhoneUI/OutLayer/Screen/CommandPrompt/OkButton/Text (TMP),667421378375680,,MainUI_00225,,OK,
PhoneUI/PhoneUI/OutLayer/Screen/CommandPrompt/YesButton/Text (TMP),667481667301376,,MainUI_00226,,Tak,
PhoneUI/PhoneUI/OutLayer/Screen/CommandPrompt/NoButton/Text (TMP),667501690908672,,MainUI_00227,,Nie,
Match3Minigame/Prefab Mode in Context/Match3Minigame/MinigameEngine/Match3UiBase/Canvas/ScoresPanelOutline/ScoresPanel/ScoresTitle,1077652411412480,,MainUI_00228,,WYNIKI,
MinigameManager/MinigameManager/Match3Minigame/MinigameEngine/Match3UiBase/Canvas/ButtonsPanelOutline/ButtonsPanel/SkipMoveTx,1077970561953790,,MainUI_00229,,POMIŃ,
MinigameManager/MinigameManager/Match3Minigame/MinigameEngine/Match3UiBase/Canvas/ButtonsPanelOutline/ButtonsPanel/ResetMoveTxt,1078071325913090,,MainUI_00230,,Reset,
MinigameManager/MinigameManager/Match3Minigame/MinigameEngine/Match3UiBase/Canvas/MovesPanelOutline/MovesPanel/SkipMoveTx,1078138422194180,,MainUI_00231,,Pozostało,
Preloader/FullScreenMask/Bg/LoadingSection/Loading,2889255222013950,,MainUI_00232,,<bounce> Wczytywanie... </bounce>,
Preloader/FullScreenMask/Bg/Loaded/Text (TMP),2889337661059070,,MainUI_00233,,Kontynuuj,
Phone/Settings/AiLanguageTitle,4406210286350340,,MainUI_00234,,Język AI:,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/TextApiView/Scroll View/Viewport/Content/AiLanguage/AiLanguageSelection,4409648156012540,,MainUI_00235,,Taki jak UI,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/TextApiView/Scroll View/Viewport/Content/AiLanguage/AiLanguageSelection 1,4409794243620860,,MainUI_00236,,Angielski,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/TextApiView/Scroll View/Viewport/Content/AiLanguage/AiLanguageSelection 2,4409813608722430,,MainUI_00237,,Polski,
PhoneUI/PhoneUI/OutLayer/Screen/ChatView/ChatMask/ChatInput/Text Area/PlaceholderAlt,4983691917684740,,MainUI_00238,,Wprowadź tekst...,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/TextApiView/Scroll View/Viewport/Content/OpenWebUiGroup/OpenWebUiApiKey/Text (TMP),6871198296993790,,MainUI_00239,,Klucz API: ,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/TextApiView/Scroll View/Viewport/Content/OpenWebUiGroup/OpenWebUiModel/Text (TMP),6871245105426430,,MainUI_00240,,Model: ,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/TextApiView/Scroll View/Viewport/Content/OpenWebUiGroup/OpenWebUiIpAddress/Text (TMP),6871271869280260,,MainUI_00241,,Adres IP: ,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/TextApiView/Scroll View/Viewport/Content/OpenWebUiGroup/OpenWebUiPort/Text (TMP),6871302659665920,,MainUI_00242,,Port: ,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/TextApiView/Scroll View/Viewport/Content/OpenWebUiGroup/OpenWebUiApiKey/OpenWebUiApiKeyInput/Text Area/Placeholder,6871359467319300,,MainUI_00243,,Klucz API...,
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/TextApiView/Scroll View/Viewport/Content/OpenWebUiGroup/OpenWebUiModel/OpenWebUiModelInput/Text Area/Placeholder,6871394921771010,,MainUI_00244,,Model...,
InputSecrets/Empty,7516746465177600,,MainUI_00245,,"Hej, nie wstydź się, zdradź mi swoje imię~!",
InputSecrets/Jacopo,7517005719302140,,MainUI_00246,,"Niemożliwe, nazywasz się tak samo jak twórca gry?",
InputSecrets/UnityChan,7522367474266110,,MainUI_00247,,To ja! :D,
InputSecrets/Dad,7522649767702530,,MainUI_00248,,"Zaraz, jesteś moim tatą!?",
InputSecrets/Friend,7522944606302210,,MainUI_00249,,"Aww, znasz moich przyjaciół! <3",
InputSecrets/OtherWorld,7523140895535100,,MainUI_00250,,To imię brzmi znajomo... Jakby z innego świata...,
InputSecrets/Tomus,7523442415661060,,MainUI_00251,,"""Ah, więc to ty sprawiłeś, że zaimplementowałem ten sekret...""",
InputSecrets/CreatorFriend,7526249956929540,,MainUI_00252,,"Hejka, przyjacielu twórcy gry~!",
PhoneUI/PhoneUI/OutLayer/Screen/SettingsGroup/TextApiView/Scroll View/Viewport/Content/SelfHostedGroup/SelfHostedModel/Text (TMP),7653729862709250,,MainUI_00253,,Model:,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/TextApi/WizardPageContent/SelfHostedAiBtn/Text (TMP),8056205594095620,,MainUI_00254,,"Samodzielnie Hostowane AI:
<color=""orange"">Wolniejsze, zależne od sprzętu</color>, ale <color=""green"">darmowe i działa offline</color>",
PhoneUI/PhoneUI/OutLayer/Screen/MainView/VirtualHome/DesktopText,9634499611107330,,MainUI_00255,,Pulpit,
PhoneUI/PhoneUI/OutLayer/Screen/ChatView/IsTypingBg/Bg/IsTypingMessage,10001861938028500,,MainUI_00256,,"Unity-chan pisze<bounce a=""1"">...</bounce>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Test/WizardPageContent/Title,11447685595308000,,MainUI_00257,,KoboldCpp - Test,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Test/WizardPageContent/KoboldCppResultTitle,11447723570536400,,MainUI_00258,,Wynik:,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Test/WizardPageContent/Description,11447781779087400,,MainUI_00259,,Wklej nazwę modelu KoboldCpp do rubryki poniżej i naciśnij 'TEST' by sprawdzić czy wszystko jest poprawne,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Test/WizardPageContent/KoboldCpp Model/Text (TMP),11448137816776700,,MainUI_00260,,Model KoboldCpp: ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Launch/WizardPageContent/Title,11448231974707200,,MainUI_00261,,KoboldCpp - Uruchom Aplikację,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Launch/WizardPageContent/Description,11448293308014600,,MainUI_00262,,"Otwórz plik .exe. W oknie konfiguracji, wybierz by przszukać model pliku GGUF który pobrałeś. Następnie naciśnij 'Launch'. Uruchamianie może trochę potrwać...",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Models/WizardPageContent/Title,11450414556291100,,MainUI_00263,,KoboldCpp - Pobierz model,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Models/WizardPageContent/Description,11450451050930200,,MainUI_00264,,"Pobierz model GGUF do generowania tekstu. Jest ich mnówstwo do wyboru, przykładowe linki są podane na stronie GitHub w instrukcjach w README",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Download/WizardPageContent/Title,11457462547292200,,MainUI_00265,,KoboldCpp - Pobierz aplikację,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Download/WizardPageContent/Description,11457515487797200,,MainUI_00266,,Otwórz link prowadzący do projektu Github i otwórz sekcję Releases. Pobierz wersję pasujacą do twojego systemu i wymagań sprzętowych,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Links/WizardPageContent/Title,11457857805918200,,MainUI_00267,,Linki KoboldCpp,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Links/WizardPageContent/Description,11457918426193900,,MainUI_00268,,"Poniżej są pomocne linki, które mogą być użyteczne podczas konfiguracji. Strona KoboldCpp jest potrzebna do pobrania, a link YouTube może być pomocny jeśli utkniesz 

Otwórz oba linki i przejdź dalej",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Links/WizardPageContent/KoboldCppSite/Text (TMP),11458399936487400,,MainUI_00269,,"Strona KoboldCpp
<color=""blue""><size=""9"">https://github.com/LostRuins/koboldcpp</size></color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/KoboldCpp_Links/WizardPageContent/YoutubeKoboldCppHelp/Text (TMP),11458473223561200,,MainUI_00270,,"YouTube Tutorial
<color=""blue""><size=""9"">https://youtu.be/FOTE4UtVuRA</size></color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/SelfHosted_Selection/WizardPageContent/Title,11459174930620400,,MainUI_00271,,Samodzielnie hostowane AI,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/SelfHosted_Selection/WizardPageContent/Description,11459233361469400,,MainUI_00272,,"Samodzielnie hostowane AI pozwala na generowanie tekstu na twoim komputerze. O ile daje to wiele możliwości dostosowania, jest też bardziej skomplikowane niż korzystanie z API online.

Konfigurator przeprowadzi cię przez podstawowe ustawienia. po więcej informacji zerknij na tutoriale związane z danym Frameworkiem.",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/SelfHosted_Selection/WizardPageContent/KoboldCppBtn/Text (TMP),11463490210930700,,MainUI_00273,,"KoboldCpp
<color=""green"">Łatwiejsza konfiguracja</color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/SelfHosted_Selection/WizardPageContent/OllamaBtn/Text (TMP),11463749829959700,,MainUI_00274,,"Ollama
<color=""green"">Samodzielnie pobiera domyślny model</color>
",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Links/WizardPageContent/Title,11465711510134800,,MainUI_00275,,Linki Ollama,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Links/WizardPageContent/Description,11466027345420300,,MainUI_00276,,"Tutaj możesz znaleźć pomocne linki które mogą pomóc podczas konfiguracji. Link Ollama i OpenWebUI są potrzebne do rpobrania aplikacji, a link YouTube może pomóc w przypadku trudności.

Otwórz oba z nich i kontynuuj do kolejnego kroku.",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Links/WizardPageContent/OllamaSite/Text (TMP),11466254236295200,,MainUI_00277,,"Strona Ollama
<color=""blue""><size=""9"">https://ollama.com/</size></color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Links/WizardPageContent/WebUISite/Text (TMP),11466299371200500,,MainUI_00278,,"Strona OpenWebUI
<color=""blue""><size=""9"">https://github.com/open-webui/open-webui</size></color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Links/WizardPageContent/YoutubeOllamaHelp/Text (TMP),11466354807316500,,MainUI_00279,,"YouTube Tutorial
<color=""blue""><size=""9"">https://youtu.be/_JNCpXM-Gm4</size></color>",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Download/WizardPageContent/Title,11468538122903600,,MainUI_00280,,Ollama - Pobierz,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Download/WizardPageContent/Description,11468589893197800,,MainUI_00281,,Wejdź na stronę Ollama i wybierz opcję 'Download for Windows' ,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Install/WizardPageContent/Title,11468710986948600,,MainUI_00282,,Ollama - Instalacja,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Install/WizardPageContent/Description,11468748249145300,,MainUI_00283,,Otwórz pobrany plik .exe. Postępuj z krokami instalacj,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Webui_Download/WizardPageContent/Title,11468974255022100,,MainUI_00284,,Ollama - Pobierz OpenWebUI,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Webui_Download/WizardPageContent/Description,11469011856957400,,MainUI_00285,,"OpenWebUI pozwala na prosty dostęp do API programy Ollama.
Otwórz projekt OpenWebUI na Github. Możesz potrzebować pobrać Python przed użyciem komendy.",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Webui_Install/WizardPageContent/Title,11469435552964600,,MainUI_00286,,Ollama - Zainstaluj OpenWebUI,
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Webui_Install/WizardPageContent/Description,11469474815844400,,MainUI_00287,,"Jeśli wstępne wymagania zostały spełnione, komenda 'pip install open-webui' powinna zainstalować OpenWebUI bez problemu. Bądź cierpliwy - to może trochę zająć...",
PhoneUI/PhoneUI/OutLayer/Screen/WizardView/Ollama_Webui_Command/WizardPageContent/Title,11469770208092200,,MainUI_00288,,Ollama - Uruchom OpenWebUI,
